type_code,freq_code,ref_period_id,ref_year,ref_month,period,reporter_code,reporter_iso,reporter_desc,flow_code,flow_desc,partner_code,partner_iso,partner_desc,partner2code,partner2iso,partner2desc,classification_code,classification_search_code,is_original_classification,cmd_code,cmd_desc,aggr_level,is_leaf,customs_code,customs_desc,mos_code,mot_code,mot_desc,qty_unit_code,qty_unit_abbr,qty,is_qty_estimated,alt_qty_unit_code,alt_qty_unit_abbr,alt_qty,is_alt_qty_estimated,net_wgt,is_net_wgt_estimated,gross_wgt,is_gross_wgt_estimated,cifvalue,fobvalue,primary_value,legacy_estimation_flag,is_reported,is_aggregate,date
C,M,20100101,2010,1,201001,36,AUS,Australia,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,55.391,FALSE,NA,FALSE,121551.145,NA,121551.145,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,40,AUT,Austria,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,3000,FALSE,NA,FALSE,6592.648,NA,6592.648,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,56,BEL,Belgium,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,494881.17,FALSE,8,kg,494881.17,FALSE,494881.17,FALSE,0,FALSE,969627.63,0,969627.63,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,40,AUT,Austria,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,21300,FALSE,NA,FALSE,41268.262,NA,41268.262,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,156,CHN,China,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,527743,FALSE,NA,FALSE,1152438,NA,1152438,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,203,CZE,Czechia,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,57800,FALSE,NA,FALSE,84848.231,NA,84848.231,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,208,DNK,Denmark,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,235300,FALSE,NA,FALSE,601186.674,NA,601186.674,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,124,CAN,Canada,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,20598,FALSE,NA,FALSE,NA,52248.728,52248.728,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,251,FRA,France,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,57.079,NA,57.079,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,251,FRA,France,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,17700,FALSE,NA,FALSE,37415.416,NA,37415.416,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,276,DEU,Germany,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,16933,FALSE,8,kg,16933,FALSE,16933,FALSE,NA,FALSE,57405.978,NA,57405.978,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,276,DEU,Germany,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,38133,FALSE,8,kg,38133,FALSE,38133,FALSE,NA,FALSE,10282.818,NA,10282.818,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,372,IRL,Ireland,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,728243,FALSE,8,kg,728243,FALSE,728243,FALSE,0,FALSE,623083.682,NA,623083.682,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,380,ITA,Italy,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,113300,FALSE,NA,FALSE,361539.653,NA,361539.653,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,392,JPN,Japan,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,65064,FALSE,NA,FALSE,211413.84,NA,211413.84,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,440,LTU,Lithuania,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,9560,FALSE,NA,FALSE,40712,NA,40712,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,484,MEX,Mexico,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,1207,FALSE,NA,FALSE,2489,NA,2489,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,372,IRL,Ireland,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,853,FALSE,8,kg,853,FALSE,853,FALSE,0,FALSE,10760.856,NA,10760.856,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,380,ITA,Italy,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,131600,FALSE,NA,FALSE,308470.267,NA,308470.267,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,504,MAR,Morocco,M,Import,826,GBR,United Kingdom,0,W00,World,H2,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,6322,FALSE,NA,FALSE,23606.237,NA,23606.237,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,554,NZL,New Zealand,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,15294,FALSE,NA,FALSE,35516.175,NA,35516.175,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,616,POL,Poland,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,19400,FALSE,NA,FALSE,53197.814,NA,53197.814,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,620,PRT,Portugal,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,31150,FALSE,NA,FALSE,85758.644,NA,85758.644,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,642,ROU,Romania,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,6,FALSE,NA,FALSE,203.12,NA,203.12,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,616,POL,Poland,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,23000,FALSE,NA,FALSE,58677.418,NA,58677.418,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,710,ZAF,South Africa,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,87566,FALSE,8,kg,87566,FALSE,87566,FALSE,0,FALSE,NA,216131.313,216131.313,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,724,ESP,Spain,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5295.82,FALSE,8,kg,5295.82,FALSE,5295.82,FALSE,0,FALSE,17156.338,0,17156.338,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,752,SWE,Sweden,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,2500,FALSE,NA,FALSE,9517.957,NA,9517.957,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,792,TUR,Türkiye,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,120063,FALSE,NA,FALSE,125002,NA,125002,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,842,USA,USA,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,28187,FALSE,NA,FALSE,90465,NA,90465,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,858,URY,Uruguay,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,188261,FALSE,NA,FALSE,293984.89,NA,293984.89,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,804,UKR,Ukraine,M,Import,826,GBR,United Kingdom,0,W00,World,H2,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,19350.5,FALSE,NA,FALSE,79237.45,NA,79237.45,0,FALSE,TRUE,2010-01-01
C,M,20100101,2010,1,201001,842,USA,USA,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,35212,NA,35212,0,FALSE,TRUE,2010-01-01
C,M,20100201,2010,2,201002,36,AUS,Australia,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,23.698,FALSE,NA,FALSE,71736.665,NA,71736.665,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,56,BEL,Belgium,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,609619.4,FALSE,8,kg,609619.4,FALSE,609619.4,FALSE,0,FALSE,1160590.936,0,1160590.936,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,124,CAN,Canada,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,16121,FALSE,NA,FALSE,NA,36102.65,36102.65,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,156,CHN,China,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,203182,FALSE,NA,FALSE,502282,NA,502282,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,203,CZE,Czechia,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,160000,FALSE,NA,FALSE,246235.294,NA,246235.294,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,208,DNK,Denmark,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,259500,FALSE,NA,FALSE,637031.534,NA,637031.534,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,124,CAN,Canada,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,393,FALSE,NA,FALSE,NA,1218.751,1218.751,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,203,CZE,Czechia,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,500,FALSE,NA,FALSE,2298.962,NA,2298.962,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,251,FRA,France,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,21867.511,NA,21867.511,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,276,DEU,Germany,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,62099,FALSE,8,kg,62099,FALSE,62099,FALSE,NA,FALSE,157247.66,NA,157247.66,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,372,IRL,Ireland,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,41698,FALSE,8,kg,41698,FALSE,41698,FALSE,0,FALSE,94052.194,NA,94052.194,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,380,ITA,Italy,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,77800,FALSE,NA,FALSE,283921.856,NA,283921.856,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,392,JPN,Japan,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,31010,FALSE,NA,FALSE,117164.044,NA,117164.044,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,428,LVA,Latvia,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,20701,FALSE,NA,FALSE,76002.813,NA,76002.813,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,440,LTU,Lithuania,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,19015,FALSE,NA,FALSE,56551,NA,56551,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,372,IRL,Ireland,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1503,FALSE,8,kg,1503,FALSE,1503,FALSE,0,FALSE,15538.523,NA,15538.523,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,380,ITA,Italy,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,137100,FALSE,NA,FALSE,486777.92,NA,486777.92,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,498,MDA,Rep. of Moldova,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,38800,FALSE,NA,FALSE,81092,NA,81092,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,528,NLD,Netherlands,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,19700,FALSE,NA,FALSE,64370.947,NA,64370.947,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,554,NZL,New Zealand,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,84553,FALSE,NA,FALSE,195079.238,NA,195079.238,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,616,POL,Poland,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,9900,FALSE,NA,FALSE,22770.675,NA,22770.675,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,620,PRT,Portugal,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,2,FALSE,NA,FALSE,117.685,NA,117.685,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,620,PRT,Portugal,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,18015,FALSE,NA,FALSE,45513.982,NA,45513.982,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,710,ZAF,South Africa,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,97204,FALSE,8,kg,97204,FALSE,97204,FALSE,0,FALSE,NA,217146.135,217146.135,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,710,ZAF,South Africa,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,72198,FALSE,8,kg,72198,FALSE,72198,FALSE,0,FALSE,NA,44145.63,44145.63,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,752,SWE,Sweden,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,16800,FALSE,NA,FALSE,55435.099,NA,55435.099,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,792,TUR,Türkiye,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,93000,FALSE,NA,FALSE,92400,NA,92400,0,FALSE,TRUE,2010-02-01
C,M,20100201,2010,2,201002,858,URY,Uruguay,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,96140,FALSE,NA,FALSE,148543.72,NA,148543.72,0,FALSE,TRUE,2010-02-01
C,M,20100301,2010,3,201003,36,AUS,Australia,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,24.762,FALSE,NA,FALSE,58299.453,NA,58299.453,0,FALSE,TRUE,2010-03-01
C,M,20100301,2010,3,201003,56,BEL,Belgium,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,590727,FALSE,8,kg,590727,FALSE,590727,FALSE,0,FALSE,1245005.43,0,1245005.43,0,FALSE,TRUE,2010-03-01
C,M,20100301,2010,3,201003,36,AUS,Australia,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,24.31,FALSE,NA,FALSE,18276.435,NA,18276.435,0,FALSE,TRUE,2010-03-01
C,M,20100301,2010,3,201003,124,CAN,Canada,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,23067,FALSE,NA,FALSE,NA,56046.685,56046.685,0,FALSE,TRUE,2010-03-01
C,M,20100301,2010,3,201003,156,CHN,China,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,902085,FALSE,NA,FALSE,2293532,NA,2293532,0,FALSE,TRUE,2010-03-01
C,M,20100301,2010,3,201003,203,CZE,Czechia,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,181000,FALSE,NA,FALSE,363044.753,NA,363044.753,0,FALSE,TRUE,2010-03-01
C,M,20100301,2010,3,201003,208,DNK,Denmark,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,253500,FALSE,NA,FALSE,654252.616,NA,654252.616,0,FALSE,TRUE,2010-03-01
C,M,20100301,2010,3,201003,124,CAN,Canada,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,25866,FALSE,NA,FALSE,NA,29299.975,29299.975,0,FALSE,TRUE,2010-03-01
C,M,20100301,2010,3,201003,251,FRA,France,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,54.37,NA,54.37,0,FALSE,TRUE,2010-03-01
C,M,20100301,2010,3,201003,276,DEU,Germany,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,59689,FALSE,8,kg,59689,FALSE,59689,FALSE,NA,FALSE,174602.384,NA,174602.384,0,FALSE,TRUE,2010-03-01
